name,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,address1,address2,address3,easting,northing,longitude,latitude,runtime
The Railway Tavern,Newham,www.railwaytavernhotel.co.uk,46001911,E09000025,Stratford And New Town,E05000492,131 Angel Lane,Newham,,538791.000122197,184805.00012149662,0.0017402045774086807,51.54457174774937,11/27/2022
Farrs School Of Dancing,Hackney,www.farrsschoolofdancing.com,10008227895,E09000012,Dalston,E05009370,17-19 Dalston Lane,Hackney,,533651.000122197,184814.00012159348,-0.0723430106783264,51.5458935582152,11/27/2022
The Passage,Hackney,,100000000000,E09000012,Dalston,E05009370,27 Dalston Lane,Hackney,,533726.000122197,184817.00012159348,-0.07126079981787391,51.54590274944142,11/27/2022
Arcola Bar,Hackney,,10008321023,E09000012,Dalston,E05009370,24 Ashwin Street,Hackney,,533579.000122197,184869.00012159348,-0.07335995504392497,51.54640491292112,11/27/2022
Cafe Oto,Hackney,www.cafeoto.co.uk,10008319766,E09000012,Dalston,E05009370,The Print House 18-22 Ashwin St,London,,533594.000122197,184875.00012159348,-0.0731414597238062,51.54645528548556,11/27/2022
The Old Baths & Cre8 Galleries,Hackney,,100000000000,E09000012,Hackney Wick,E05009374,80 Eastway,Hackney,,536731.000122197,184982.00012149662,-0.02788267251119504,51.546665414954894,11/27/2022
Ridley Road Market Bar,Hackney,www.ridleyroadmarketbar.com/,100000000000,E09000012,Dalston,E05009370,49 Ridley Road,Hackney,,533742.000122197,185030.00012159348,-0.07094919018681298,51.54781325918255,11/27/2022
Servant Jazz Quarters,Hackney,www.servantjazzquarters.com,10008302207,E09000012,Dalston,E05009370,10 Bradbury Street,Hackney,,533462.000122197,185063.00012159348,-0.07497284199712045,51.54817614781921,11/27/2022
The Railway Tavern,Islington,,5300086206,E09000019,Mildmay,E05000377,4 St. Jude Street,Islington,,533271.000122197,185065.00012159348,-0.07772535740054472,51.54823927356701,11/27/2022
Vortex,Hackney,www.vortexjazz.co.uk,10091818908,E09000012,Dalston,E05009370,11 Gillett Square,Hackney,,533455.000122197,185077.00012159348,-0.07506843545192074,51.54830362665583,11/27/2022
Snooty Fox,Islington,www.snootyfoxlondon.co.uk,5300038424,E09000019,Mildmay,E05000377,75 Grosvenor Avenue,Islington,,532437.000122197,185089.00012159348,-0.08973855515540899,51.54865136700771,11/27/2022
Ray's Bar,Hackney,,100000000000,E09000012,Dalston,E05009370,95 Kingsland High Street,Hackney,,533529.000122197,185142.00012159348,-0.0739770454732097,51.54887029464288,11/27/2022
St. John-At-Hackney Church,Hackney,www.stjohnathackney.org,10091775145,E09000012,Homerton,E05009376,St. John At Hackney Church Lower Clapton Road,Hackney,,535072.000122197,185163.00012159348,-0.05172650896965321,51.54869171235697,11/27/2022
Club Makossa,Hackney,,100000000000,E09000012,Dalston,E05009370,113 Kingsland High Street,Hackney,,533526.000122197,185211.00012159348,-0.07399409665181607,51.54949113159137,11/27/2022
Dalston Superstore,Hackney,www.dalstonsuperstore.com,100000000000,E09000012,Dalston,E05009370,117 Kingsland High Street,Hackney,,533526.000122197,185251.00012159348,-0.07397891098948409,51.54985062541052,11/27/2022
Bull & Gate,Camden,www.bullandgatenw5.co.uk,5011009,E09000007,Kentish Town,E05000139,389 Kentish Town Road,Camden,,528946.000122197,185283.00012159348,-0.13999241477668964,51.55120370228462,11/27/2022
Chats Palace Arts Centre,Hackney,www.chatspalace.com,100000000000,E09000012,King's Park,E05009379,42-44 Brooksby's Walk,Hackney,,535806.000122197,185301.00012159348,-0.04109267759312956,51.549755731621914,11/27/2022
Epic Dalston Events Hall,Hackney,,100000000000,E09000012,Shacklewell,E05009382,13 Stoke Newington Road,Hackney,,533518.000122197,185334.00012159348,-0.07406272598364429,51.55059846851262,11/27/2022
O2 Forum Kentish Town,Camden,www.academymusicgroup.com/o2forumkentishtown,0,E09000007,Kentish Town,E05000139,9-17 Highgate Rd Kentish Town,London,,528919.000122197,185337.00012159348,-0.14036186539128037,51.551695208517685,11/27/2022
Efes Snooker Club,Hackney,,100000000000,E09000012,Shacklewell,E05009382,17 Stoke Newington Road,Hackney,,533538.000122197,185337.00012159348,-0.07377327129733553,51.55062069655895,11/27/2022
Tipsy,Hackney,,100000000000,E09000012,Shacklewell,E05009382,20 Stoke Newington Road,Hackney,,533582.000122197,185345.00012159348,-0.07313593830814767,51.55068217801121,11/27/2022
Forest Tavern,Newham,www.foresttavern.com,10008986026,E09000025,Forest Gate North,E05000483,173 Forest Lane,Newham,,540458.000122197,185389.00012149662,0.02599994001743086,51.54940754859543,11/27/2022
L'atelier Dalston,Hackney,,100000000000,E09000012,Shacklewell,E05009382,31 Stoke Newington Road,Hackney,,533535.000122197,185402.00012159348,-0.07379183852374699,51.551205583971715,11/27/2022
Bardens Boudoir,Hackney,,10008237669,E09000012,Shacklewell,E05009382,36-38 Stoke Newington Road,Hackney,,533581.000122197,185412.00012159348,-0.07312490572258358,51.55128456651762,11/27/2022
Moustache Bar,Hackney,www.moustachebar.co.uk/,100000000000,E09000012,Shacklewell,E05009382,58 Stoke Newington Road,Hackney,,533584.000122197,185478.00012159348,-0.07305658776525849,51.55187702040152,11/27/2022
Vfd,Hackney,,100000000000,E09000012,Shacklewell,E05009382,66 Stoke Newington Road,Hackney,,533585.000122197,185494.00012159348,-0.07303609384092623,51.552020580983154,11/27/2022
Shacklewell Arms,Hackney,www.shacklewellarms.com,10091775225,E09000012,Shacklewell,E05009382,71 Shacklewell Lane,Hackney,,533804.000122197,185495.00012159348,-0.06987856532439668,51.551977663992375,11/27/2022
The Round Chapel,Hackney,,10008322921,E09000012,Lea Bridge,E05009380,1d Glenarm Road,Hackney,,535177.000122197,185498.00012159348,-0.05008418051188859,51.551677281650605,11/27/2022
Rubys Bar,Hackney,www.rubysdalston.com,100000000000,E09000012,Shacklewell,E05009382,76 Stoke Newington Road,Hackney,,533586.000122197,185519.00012159348,-0.07301218096680338,51.55224502758463,11/27/2022
Wembley Stadium,Brent,www.wembleystadium.com,0,E09000005,Tokyngton,E05000102,London ,,,519373.000122197,185529.00012169778,-0.2779267603301495,51.555521944812014,11/27/2022
Star By Hackney Downs,Hackney,www.starbyhackneydowns.co.uk/,100000000000,E09000012,Hackney Downs,E05009373,35 Queensdown Road,Hackney,,534754.000122197,185603.00012159348,-0.05614189700522211,51.55272214795686,11/27/2022
Biddle Bros,Hackney,,100000000000,E09000012,Lea Bridge,E05009380,88 Lower Clapton Road,Hackney,,535093.000122197,185609.00012159348,-0.05125247755008374,51.55269498590298,11/27/2022
Elderfield,Hackney,,100000000000,E09000012,Lea Bridge,E05009380,57 Elderfield Road,Hackney,,535492.000122197,185644.00012159348,-0.04548692415996281,51.55291383994278,11/27/2022
"The Sse Arena, Wembley",Brent,www.ssearena.co.uk,0,E09000005,Tokyngton,E05000102,Arena Square Engineers Way,London,,519155.000122197,185754.00012169778,-0.28099384217450585,51.55759042564059,11/27/2022
Flask,Camden,www.theflaskhampstead.co.uk,5031732,E09000007,Hampstead Town,E05000135,14 Flask Walk,Camden,,526454.000122197,185759.00012159348,-0.1757477914194537,51.55604605898111,11/27/2022
The Boston Arms,Islington,www.bostonmusicroom.co.uk,5300053516,E09000019,Junction,E05000376,178 Junction Road,Islington,,529148.000122197,185911.00012159348,-0.13684962387268151,51.55680174642457,11/27/2022
Bar A Bar,Hackney,www.barabar.info/,100000000000,E09000012,Stoke Newington,E05009385,133-135 Stoke Newington Road,Hackney,,533559.000122197,185914.00012159348,-0.07325138778768504,51.555801418413424,11/27/2022
Cherry Tree,Barking And Dagenham,,100035636,E09000002,Parsloes,E05000037,Wood Lane Barking And Dagenham,,,548117.0001222938,185918.00012139976,0.1366174581809374,51.552202475525114,11/27/2022
The Dome,Islington,www.dometufnellpark.co.uk,5300027158,E09000019,Junction,E05000376,2 Dartmouth Park Hill,Islington,,529127.000122197,185933.00012159348,-0.1371443270966329,51.55700428334761,11/27/2022
Blondies,Hackney,,100000000000,E09000012,Hackney Downs,E05009373,205 Lower Clapton Road,Hackney,,534864.000122197,185977.00012159348,-0.05441265789387804,51.55605708516568,11/27/2022
Duke Of Hamilton,Camden,www.thedukeofhamilton.com,5082763,E09000007,Hampstead Town,E05000135,23-25 New End,Camden,,526438.000122197,186020.00012159348,-0.17588461600252672,51.55839547697449,11/27/2022
The Huddleston Centre,Hackney,,10008300353,E09000012,Hackney Downs,E05009373,30 Powell Road,Hackney,,534806.000122197,186088.00012159348,-0.055206302956799055,51.557068533877846,11/27/2022
Clapton Hart,Hackney,www.claptonhart.com,100000000000,E09000012,Hackney Downs,E05009373,231 Lower Clapton Road,Hackney,,534846.000122197,186112.00012159348,-0.05462039102374177,51.55727466525121,11/27/2022
The White Hart,Hackney,www.whitehartstokenewington.com,100000000000,E09000012,Stoke Newington,E05009385,69 Stoke Newington High Street,Hackney,,533575.000122197,186225.00012159348,-0.07290254595951,51.55859268858937,11/27/2022
Leyton Technical,Waltham Forest,www.leytontechnical.com,10009148520,E09000031,Leyton,E05000604,265b High Road Leyton,Waltham Forest,,538217.000122197,186309.00012149662,-0.005941923260405509,51.55822906068605,11/27/2022
Nambucca,Islington,www.nambucca.co.uk,5300048656,E09000019,Finsbury Park,E05000371,596 Holloway Road,Islington,,530156.000122197,186351.00012159348,-0.12215319782300453,51.56052456402281,11/27/2022
Crumpled Horn,Havering,www.crumpledhornpub.co.uk,100000000000,E09000016,Upminster,E05000323,33-37 Corbets Tey Road,Havering,,555994.0001222938,186371.0001211986,0.25035377984978996,51.55414976882229,11/27/2022
The Old Church,Hackney,,10008252145,E09000012,Clissold,E05009369,Hackney ,,,532919.000122197,186419.00012159348,-0.08228763477340678,51.560491231687436,11/27/2022
The Others,Hackney,www.theothers.uk.com,0,E09000012,Stamford Hill West,E05009384,6-8 Manor Rd Stoke Newington,London,,533544.000122197,186976.00012159348,-0.07306416154178678,51.56534950926789,11/27/2022
O'neills,Redbridge,www.oneills.co.uk/national-search/london/ilford,10034926974,E09000026,Ilford Town,E05011246,Station Road Redbridge,,,543648.0001222938,186474.00012149662,0.07242447185214188,51.55835472657465,11/27/2022
Prince Of Wales,Redbridge,www.princeofwales-ilford.co.uk,100000000000,E09000026,Ilford Town,E05011246,63 Green Lane,Redbridge,,544701.0001222938,186533.00012139976,0.08762968307634107,51.558615743123774,11/27/2022
The Waiting Room,Hackney,www.waitingroomn16.com,100000000000,E09000012,Stoke Newington,E05009385,175 Stoke Newington High Street,Hackney,,533612.000122197,186556.00012159348,-0.07224325125714293,51.561558727065844,11/27/2022
Three Crowns,Hackney,,100000000000,E09000012,Stoke Newington,E05009385,175 Stoke Newington High Street,Hackney,,533612.000122197,186556.00012159348,-0.07224325125714293,51.561558727065844,11/27/2022
Jj Moons,Islington,,5300055447,E09000019,Tollington,E05000381,37 Landseer Road,Islington,,530213.000122197,186560.00012159348,-0.12125386718776637,51.5623898082522,11/27/2022
The Bell,Waltham Forest,www.the-bell-leytonstone.business.site,100000000000,E09000031,Cann Hall,E05000590,468 High Road Leytonstone,Waltham Forest,,539339.000122197,186575.00012149662,0.010339940263100226,51.56034348105492,11/27/2022
The Clarence,Hackney,www.theclarence.london,100000000000,E09000012,Stoke Newington,E05009385,102 Stoke Newington Church Stre,Hackney,,533254.000122197,186582.00012159348,-0.07739549136221603,51.561877109243085,11/27/2022
Princess Of Wales,Hackney,www.princessofwalesclapton.co.uk,100000000000,E09000012,Lea Bridge,E05009380,146 Lea Bridge Road,Hackney,,535558.000122197,186589.00012159348,-0.04417107437289088,51.5613908645682,11/27/2022
Coach & Horses,Waltham Forest,,100000000000,E09000031,Leyton,E05000604,391 High Road Leyton,Waltham Forest,,538002.000122197,186616.00012149662,-0.008921188285990268,51.56104071413369,11/27/2022
Soldiers Return,Hillingdon,www.johnbarras.com/pub/soldiers-return-ickenham-uxbridge,100000000000,E09000017,West Ruislip,E05000343,65 High Road,Hillingdon,,508144.0001221001,186631.00012169778,-0.4395090607502505,51.56769286118063,11/27/2022
North Nineteen,Islington,www.northnineteen.co.uk,5300089189,E09000019,Tollington,E05000381,194-196 Sussex Way,Islington,,530277.000122197,186758.00012159348,-0.12025759561012757,51.56415456376268,11/27/2022
Orleans Winebar,Islington,,5300082109,E09000019,Finsbury Park,E05000371,259-261 Seven Sisters Road,Islington,,531441.000122197,186780.00012159348,-0.10346408841705118,51.56408214697456,11/27/2022
Three Travellers,Barking And Dagenham,,100035240,E09000002,Heath,E05000034,Wood Lane Barking And Dagenham,,,549116.0001222938,186870.00012139976,0.15142109620046748,51.560494033584895,11/27/2022
Worlds End,Islington,www.worldsendfinsburypark.com,10007028978,E09000019,Finsbury Park,E05000371,21-23 Stroud Green Road,Islington,,531205.000122197,187039.00012159348,-0.10677057713355421,51.56646487300561,11/27/2022
The Cricketers,Havering,,200000000000,E09000016,St. Andrew's,E05000320,Havering ,,,553748.0001222938,187204.00012129545,0.21834382951124007,51.56225148871991,11/27/2022
Castle,Harrow,www.castle-harrow.co.uk,100000000000,E09000015,Harrow On The Hill,E05000289,30 West Street,Harrow,,515140.0001221001,187208.00012169778,-0.33841371295372596,51.571493895661,11/27/2022
The Fatling,Havering,,100000000000,E09000016,St. Andrew's,E05000320,109 High Street,Havering,,553892.0001222938,187215.00012129545,0.2204246628069337,51.56231105203559,11/27/2022
Lauderdale House,Camden,www.lauderdalehouse.org.uk,0,E09000007,Highgate,E05000137,Waterlow Park Highgate Hill,Highgate,London,528782.000122197,187233.00012159348,-0.14164229459794567,51.56876714693601,11/27/2022
Shaftesbury,Islington,,5300051016,E09000019,Tollington,E05000381,534 Hornsey Road,Islington,,530139.000122197,187322.00012159348,-0.1220387266590516,51.56925542142368,11/27/2022
The Red Lion,Waltham Forest,www.theredlionleytonstone.com,100000000000,E09000031,Leytonstone,E05000605,640 High Road Leytonstone,Waltham Forest,,539478.000122197,187365.00012149662,0.012657596934174703,51.56740873634041,11/27/2022
Arista Club,Brent,,202114719,E09000005,Welsh Harp,E05000103,232 Church Lane,Brent,,520551.000122197,187467.00012169778,-0.2602765139268378,51.57269064193537,11/27/2022
Stapleton,Islington,www.stapletontavern.com,5300025673,E09000019,Tollington,E05000381,2 Crouch Hill,Islington,,530714.000122197,187468.00012159348,-0.11369173690643954,51.57043457001914,11/27/2022
Kenwood House,Haringey,www.english-heritage.org.uk/visit/places/kenwood,10091822697,E09000014,Highgate,E05000272,Kenwood House Hampstead Lane,,,527463.000122197,187580.00012159348,-0.16053928822681002,51.57218566613714,11/27/2022
North Star,Waltham Forest,,100000000000,E09000031,Leytonstone,E05000605,24 Browning Road,Waltham Forest,,539777.000122197,187590.00012149662,0.01705878469312941,51.5693567228206,11/27/2022
The Finsbury,Hackney,www.thefinsbury.co.uk,100000000000,E09000012,Woodberry Down,E05009387,336 Green Lanes,Hackney,,532028.000122197,187614.00012159348,-0.0946860144896968,51.5714405191787,11/27/2022
Chequers,Havering,www.spiritgroup.co.uk,100000000000,E09000016,St. Andrew's,E05000320,121 North Street,Havering,,553925.0001222938,187818.00012129545,0.22116453516480655,51.56772038933632,11/27/2022
Peppers Ghost,Waltham Forest,,100000000000,E09000031,Leyton,E05000604,777 High Road Leyton,Waltham Forest,,538007.000122197,187962.00012149662,-0.008320423623910004,51.57313594886192,11/27/2022
Golden Crane,Havering,www.goldencrane.co.uk,100000000000,E09000016,Cranham,E05000307,117 Avon Road,Havering,,557179.0001223981,187989.0001211986,0.26815762668980786,51.56835913972611,11/27/2022
The Boogaloo,Haringey,,100000000000,E09000014,Highgate,E05000272,312 Archway Road,,,528727.000122197,188022.00012159348,-0.1421463573668505,51.57587097591712,11/27/2022
Tap & Spile,Waltham Forest,www.thebootlacesleyton.co.uk,100000000000,E09000031,Lea Bridge,E05000603,596 Lea Bridge Road,Waltham Forest,,537740.000122197,188042.00012149662,-0.012139823755747188,51.57392021427081,11/27/2022
King William The Fourth,Waltham Forest,www.brodiesbeers.com,100000000000,E09000031,Forest,E05000595,816 High Road Leyton,Waltham Forest,,537908.000122197,188093.00012149662,-0.009696800500534933,51.57433747086261,11/27/2022
Midland Hotel,Barnet,,200228409,E09000003,West Hendon,E05000062,29 Station Road,Barnet,,522197.000122197,188320.00012169778,-0.23623758801566888,51.58000308414089,11/27/2022
The Victoria,Havering,,100000000000,E09000016,Romford Town,E05000319,122 Victoria Road,Havering,,551767.0001222938,188548.00012129545,0.19036426198875972,51.5748650708684,11/27/2022
Coppermill,Waltham Forest,www.coppermillpub.wordpress.com,100000000000,E09000031,High Street,E05000599,205 Coppermill Lane,Waltham Forest,,535822.000122197,188587.00012159348,-0.039591999116889175,51.57928363124874,11/27/2022
Golden Lion,Havering,www.thegoldenlion-pub.co.uk,100000000000,E09000016,Romford Town,E05000319,2 High Street,Havering,,551154.0001222938,188885.00012129545,0.18166915707645256,51.578058026091604,11/27/2022
Nightingale,Redbridge,www.thenightingalewanstead.com,100000000000,E09000026,Wanstead Village,E05011255,51 Nightingale Lane,Redbridge,,540641.000122197,188923.00012149662,0.030052188871685107,51.581121172226055,11/27/2022
Village,Waltham Forest,www.village-walthamstow.com,100000000000,E09000031,Hoe Street,E05000601,31 Orford Road,Waltham Forest,,537847.000122197,188966.00012149662,-0.010233873318797132,51.582198008675036,11/27/2022
The Duke,Redbridge,www.thedukewanstead.com,100000000000,E09000026,Wanstead Village,E05011255,79 Nightingale Lane,Redbridge,,540595.000122197,189035.00012149662,0.029433513087827944,51.582139165226685,11/27/2022
Nags Head,Waltham Forest,www.thenagsheade17.com,100000000000,E09000031,Hoe Street,E05000601,9 Orford Road,Waltham Forest,,537892.000122197,189124.00012149662,-0.009522675232914415,51.583606936496665,11/27/2022
Three Compasses,Haringey,www.threecompasses.com,100000000000,E09000014,Hornsey,E05000273,62 High Street,,,530440.000122197,189278.00012159348,-0.11697108061240775,51.58676546180693,11/27/2022
"Mirth, Marvel And Maud",Waltham Forest,http://mirthmarvelandmaud.com/,0,E09000031,High Street,E05000599,186 Hoe St ,,,537241.0230713934,189311.74670359492,-0.01884009064521412,51.58545314616917,11/27/2022
"Mirth, Marvel & Maud",Waltham Forest,http://mirthmarvelandmaud.com/,0,E09000031,High Street,E05000599,186 Hoe Street ,,,537273.3159180954,189319.85491889715,-0.018371052217344384,51.58551814778426,11/27/2022
The Green Gate Public House,Haringey,,10003976352,E09000014,West Green,E05000282,492 West Green Road,,,531774.000122197,189385.00012159348,-0.09768467999762195,51.58741668378081,11/27/2022
Bald Faced Stag,Barnet,www.thebaldfacedstagn2.co.uk,200061371,E09000003,East Finchley,E05000049,69 High Road,Barnet,,527263.000122197,189422.00012159348,-0.1627562613908529,51.58878630543441,11/27/2022
Greyhound,Barnet,www.thegreyhoundhendon.co.uk,200198935,E09000003,Hendon,E05000055,Church End Barnet,,,522853.000122197,189543.00012169778,-0.22634582904659004,51.59085285506803,11/27/2022
Five Bells,Barnet,www.flaminggrillpubs.com/pub/five-bells-finchley,200220096,E09000003,East Finchley,E05000049,165-167 East End Road,Barnet,,526703.000122197,189566.00012159348,-0.17078431128836122,51.590206774127594,11/27/2022
Dukes Head,Waltham Forest,www.thedukee17.com,100000000000,E09000031,Wood Street,E05000609,112 Wood Street,Waltham Forest,,538341.000122197,189583.00012149662,-0.002864659010646433,51.58762186948988,11/27/2022
Queens Head,Harrow,www.queensheadpinner.co.uk,10010598042,E09000015,Pinner,E05000297,31 High Street,Harrow,,512263.0001221001,189633.00012169778,-0.379138079470401,51.593872017042486,11/27/2022
Tchances Arts & Music Centre,Haringey,www.t-chances.com,100000000000,E09000014,Bruce Grove,E05000268,399 High Road,,,533734.000122197,189650.00012159348,-0.06930591542811948,51.58933646485325,11/27/2022
Chandos,Barnet,www.thechandosarms.com,200025648,E09000003,Colindale,E05000046,31 Colindale Avenue,Barnet,,520941.000122197,189709.00012169778,-0.25387863757362916,51.59275864741917,11/27/2022
The Bell,Waltham Forest,www.belle17.com,100000000000,E09000031,Chapel End,E05000592,617 Forest Road,Waltham Forest,,537470.000122197,189801.00012149662,-0.015345151785469064,51.589794232680255,11/27/2022
Ship,Havering,www.theshipgideapark.co.uk,100000000000,E09000016,Pettits,E05000317,93 Main Road,Havering,,552575.0001222938,189860.00012129545,0.20258654495879536,51.58643622127272,11/27/2022
Walthamstow Assembly Hall,Waltham Forest,www.wah17.co.uk,0,E09000031,Chapel End,E05000592,Forest Road ,,,537767.8986817971,189868.1328729987,-0.011020818919942018,51.590324777654644,11/27/2022
Windsor Castle,Barnet,www.mcmullens.co.uk/windsor-castle,200117440,E09000003,East Finchley,E05000049,The Walks Barnet,,,526790.000122197,189871.00012159348,-0.16941876193029345,51.59292847001717,11/27/2022
Alexandra Palace,Haringey,www.alexandrapalace.com,10003974918,E09000014,Alexandra,E05000266,Alexandra Palace ,,,529592.000122197,190059.00012159348,-0.12891729600467408,51.59398044927847,11/27/2022
Railway Bell,Redbridge,,10034917375,E09000026,South Woodford,E05011252,87 George Lane,Redbridge,,540575.000122197,190078.00012149662,0.02956277416308606,51.59151731242589,11/27/2022
George,Redbridge,www.craft-pubs.co.uk/georgesouthwoodford,10034932897,E09000026,South Woodford,E05011252,70 High Road,Redbridge,,540194.000122197,190373.00012149662,0.02418363592231058,51.59426335316952,11/27/2022
Catcher In The Rye,Barnet,,200209038,E09000003,Finchley Church End,E05000051,317-319 Regents Park Road,Barnet,,525039.000122197,190517.00012159348,-0.19445563531018126,51.599126074719535,11/27/2022
Kings Arms,Hillingdon,,100000000000,E09000017,Harefield,E05000330,6 Park Lane,Hillingdon,,505213.0001221001,190618.00012169778,-0.4805911946366067,51.60408748737864,11/27/2022
Joiners Arms,Barnet,www.greatukpubs.co.uk/joinersarmslondon,200006639,E09000003,West Finchley,E05000061,51 Ballards Lane,Barnet,,525336.000122197,190937.00012159348,-0.19001918514494917,51.60283495285205,11/27/2022
Antwerp Arms,Haringey,www.antwerparms.co.uk,100000000000,E09000014,Northumberland Park,E05000276,168-170 Church Road,,,533441.000122197,190986.00012159348,-0.07302510902238149,51.60141293929977,11/27/2022
Harrow Arts Centre,Harrow,www.harrowarts.com,200000000000,E09000015,Hatch End,E05000291,Uxbridge Road Harrow,,,513398.0001221001,191229.00012169778,-0.3622419138725058,51.60799057485688,11/27/2022
County Arms,Waltham Forest,,200000000000,E09000031,Hale End And Highams Park,E05000597,420 Hale End Road,Waltham Forest,,538644.000122197,191728.00012149662,0.0023545338788214186,51.606824208838965,11/27/2022
Three Wishes,Barnet,www.thethreewishes-edgware.com,0,E09000003,Edgware,E05000050,122-126 High St Edgware,,,519147.000122197,191769.00012169778,-0.27906738614930815,51.611656871945904,11/27/2022
Crown & Crooked Billet,Redbridge,www.classicinns.co.uk/thecrownandcrookedbilletwoodfordgreen,100000000000,E09000026,Bridge,E05011236,13 Cross Road,Redbridge,,542822.0001222938,191844.00012149662,0.06270072475189531,51.606822300532976,11/27/2022
Artsdepot,Barnet,www.artsdepot.co.uk,200196017,E09000003,West Finchley,E05000061,5 Nether Street,Barnet,,526341.000122197,192017.00012159348,-0.17512458956227447,51.61231714895465,11/27/2022
Bohemia,Barnet,www.thebohemia.co.uk,200060460,E09000003,Woodhouse,E05000063,762-764 High Road,Barnet,,526369.000122197,192302.00012159348,-0.17461759857858988,51.61487237657218,11/27/2022
Twenty N20,Barnet,,200148269,E09000003,Totteridge,E05000059,1105-1111 High Road,Barnet,,526320.000122197,193454.00012159348,-0.1749095738526143,51.62523727278653,11/27/2022
Cavalier,Barnet,www.thecavalierpub.com,200100308,E09000003,Brunswick Park,E05000043,67 Russell Lane,Barnet,,527594.000122197,193932.00012159348,-0.15633865358109014,51.6292458898854,11/27/2022
The Griffin,Barnet,www.griffinwhetstone.pub/,200061924,E09000003,Oakleigh,E05000058,1262 High Road,Barnet,,526453.000122197,193955.00012159348,-0.1728080823986644,51.62971025097337,11/27/2022
Half Moon,Enfield,,207002491,E09000010,Winchmore Hill,E05000213,749 Green Lanes,Enfield,,531869.000122197,194248.00012159348,-0.09448447980455728,51.63110001890714,11/27/2022
The White Hart,Enfield,,207083043,E09000010,Southgate,E05000208,290 Chase Road,Enfield,,529713.000122197,194367.00012159348,-0.12557661645372084,51.63267083588681,11/27/2022
Royal Oak,Waltham Forest,www.mcmullens.co.uk/royaloakchingford,100000000000,E09000031,Chingford Green,E05000593,219 Kings Head Hill,Waltham Forest,,537734.000122197,194785.00012149662,-0.009577455055362531,51.63452050392826,11/27/2022
Builders Arms,Barnet,,200002377,E09000003,East Barnet,E05000048,3 Albert Road,Barnet,,526480.000122197,196242.00012159348,-0.17159142006838443,51.65025907669404,11/27/2022
Black Horse,Barnet,www.blackhorsebarnet.co.uk,200119419,E09000003,High Barnet,E05000056,92 Wood Street,Barnet,,524158.000122197,196448.00012169778,-0.2050674440346347,51.65262825012917,11/27/2022
Kings Head,Barnet,www.mcmullens.co.uk/king-s-head,200062402,E09000003,High Barnet,E05000056,84 High Street,Barnet,,524564.000122197,196497.00012159348,-0.19918362652138474,51.65297882375251,11/27/2022
Club Azure,Enfield,www.clubazure.co.uk/,207188947,E09000010,Town,E05000210,8 Silver Street,Enfield,,532864.000122197,196613.00012159348,-0.07921717430949829,51.65212069158154,11/27/2022
Kings Head,Enfield,www.thekingsheadenfield.co.uk,207039090,E09000010,Town,E05000210,9 Market Place,Enfield,,532737.000122197,196620.00012159348,-0.08104941535971939,51.65221360756442,11/27/2022
Misty Moon,Barnet,,200206439,E09000003,High Barnet,E05000056,148 High Street,Barnet,,524507.000122197,196723.00012159348,-0.19992674602374058,51.655022702537025,11/27/2022
Jolly Farmers,Enfield,www.mcmullens.co.uk/jollyfarmers,207157631,E09000010,Highlands,E05000202,2 Enfield Road,Enfield,,530994.000122197,196803.00012159348,-0.106164101977664,51.654267205538396,11/27/2022
Jolly Butchers,Enfield,www.mcmullens.co.uk/jollybutchers,207147743,E09000010,Town,E05000210,168 Baker Street,Enfield,,532907.000122197,197380.00012159348,-0.07830429641112523,51.65900371324656,11/27/2022
The Red Lion,Enfield,www.redlionenfield.co.uk,207148345,E09000010,Enfield Highway,E05000198,375 Hertford Road,Enfield,,535317.000122197,197884.00012159348,-0.04328476708858956,51.662958017149634,11/27/2022
Sun & Woolpack,Enfield,,207143681,E09000010,Turkey Street,E05000211,640 Hertford Road,Enfield,,535576.000122197,198749.00012159348,-0.0392062331721104,51.67066932111306,11/27/2022
St Mary's Music Hall,Waltham Forest,www.stmarysmusichall.co.uk,0,E09000031,Hoe Street,E05000601,Church End,,,537839.8380738944,189228.06750429422,-0.010234282503428161,51.58455494762039,11/27/2022
